"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"e696489",109,"ENSG00000139117.13","ENSG00000139117","protein_coding","CPNE8",144402,"InGen",6.09843982413498,1,"ENST00000547417.1",TRUE,0.152546534107984,-0.678043772181701,3.85690802117738,0.000135851234047526,0.0646709843638573,0.860475919676154,"DLPFC","exon"
"e698797",3064,"ENSG00000139218.17","ENSG00000139218","protein_coding","SCAF11",9169,"InGen",2.81672811391129,1,"ENST00000369367.7",TRUE,-0.0634269366681083,3.11095981735891,-3.92553591192677,0.000103552231044216,0.0611860909330466,0.742196334516906,"DLPFC","exon"
"e698997",98,"ENSG00000134294.13","ENSG00000134294","protein_coding","SLC38A2",54407,"InGen",23.0714760012508,5,"c(""ENST00000256689.9""; ""ENST00000549258.5""; ""ENST00000551374.5""; ""ENST00000612232.1""; ""ENST00000546520.1"")",TRUE,-0.134794638591351,1.39280756303267,-3.87264183302677,0.000127697662396368,0.0633147398031785,0.724639241898056,"DLPFC","exon"
"e699024",250,"ENSG00000134294.13","ENSG00000134294","protein_coding","SLC38A2",54407,"InGen",15.7408818653866,1,"ENST00000552703.1",TRUE,-0.121659712234762,2.19270279152137,-3.57940765143769,0.000391190213946362,0.0947705489416555,-0.397255365133621,"DLPFC","exon"
"e699037",99,"ENSG00000134294.13","ENSG00000134294","protein_coding","SLC38A2",54407,"InGen",23.9081519387091,1,"ENST00000612232.1",TRUE,-0.126191777077896,1.45428817567483,-3.57559765407298,0.000396733611293582,0.095298489259626,-0.326231113504062,"DLPFC","exon"
"e699042",529,"ENSG00000134294.13","ENSG00000134294","protein_coding","SLC38A2",54407,"InGen",4.97804906892526,1,"ENST00000548785.1",TRUE,-0.123212139693692,1.58529954097969,-3.5905472399937,0.000375396546479379,0.0939519857238547,-0.29067872338229,"DLPFC","exon"
"e699047",92,"ENSG00000134294.13","ENSG00000134294","protein_coding","SLC38A2",54407,"InGen",24.3735629618729,1,"ENST00000548111.5",TRUE,-0.133767351472286,1.38309755355714,-3.84257443064689,0.000143705713610197,0.0661105785968994,0.616782140659963,"DLPFC","exon"
"e699054",57,"ENSG00000134294.13","ENSG00000134294","protein_coding","SLC38A2",54407,"InGen",26.2852392178048,1,"ENST00000548236.5",TRUE,-0.132540634123185,0.803987694275975,-3.60745045035698,0.000352570221237548,0.0917476089560698,-0.134348965250512,"DLPFC","exon"
"e700103",717,"ENSG00000134291.11","ENSG00000134291","protein_coding","TMEM106C",79022,"InGen",5.23364963492248,2,"c(""ENST00000256686.10""; ""ENST00000449758.6"")",TRUE,0.0700833425960661,1.78260813663845,3.62925982710112,0.000325041595509793,0.0895234989432171,-0.187085120338473,"DLPFC","exon"
"e700148",746,"ENSG00000134291.11","ENSG00000134291","protein_coding","TMEM106C",79022,"InGen",5.04069163349862,1,"ENST00000429772.6",TRUE,0.0698529905951728,1.78527365624831,3.61918440987091,0.000337498145920444,0.0903754403805317,-0.22195831365564,"DLPFC","exon"
"e700176",302,"ENSG00000134291.11","ENSG00000134291","protein_coding","TMEM106C",79022,"InGen",7.02345984086335,1,"ENST00000553217.5",TRUE,0.080850768977,0.951431280172866,3.57191146067362,0.000402166952025497,0.0955617593380034,-0.282096528968064,"DLPFC","exon"
"e700197",356,"ENSG00000134291.11","ENSG00000134291","protein_coding","TMEM106C",79022,"InGen",6.35611430284128,1,"ENST00000549287.1",TRUE,0.0837267204325236,1.05317228691264,3.77089555368284,0.000189857567189586,0.0730518411469764,0.392013764874298,"DLPFC","exon"
"e702586",193,"ENSG00000123352.17","ENSG00000123352","protein_coding","SPATS2",65244,"InGen",0.492587712535713,1,"ENST00000552655.1",TRUE,0.307517406280287,-3.56649812884232,3.79381515818713,0.000173762108629608,0.0707506142984146,-0.133983452513739,"DLPFC","exon"
"e703215",1798,"ENSG00000167566.16","ENSG00000167566","protein_coding","NCKAP5L",57701,"InGen",0.931788530146199,1,"ENST00000477361.1",TRUE,-0.0944263787394244,0.711245877683632,-3.53943908699505,0.000453138270119249,0.099615817393959,-0.356597494442866,"DLPFC","exon"
"e705008",1604,"ENSG00000183283.15","ENSG00000183283","protein_coding","DAZAP2",9802,"InGen",13.7463073235308,1,"ENST00000412716.7",TRUE,-0.0485931290592459,4.58307497580687,-3.58746068985489,0.000379711634520236,0.0939815067356754,-0.600810227028865,"DLPFC","exon"
"e705013",1602,"ENSG00000183283.15","ENSG00000183283","protein_coding","DAZAP2",9802,"InGen",13.7634579949202,1,"ENST00000449723.7",TRUE,-0.0485931290592459,4.58307497580687,-3.58746068985489,0.000379711634520236,0.0939815067356754,-0.600810227028865,"DLPFC","exon"
"e705045",1456,"ENSG00000183283.15","ENSG00000183283","protein_coding","DAZAP2",9802,"InGen",15.0368606785451,1,"ENST00000436900.2",TRUE,-0.0488351291362619,4.57161050673267,-3.59582918370482,0.000368118836491892,0.0935831234182462,-0.570918802661744,"DLPFC","exon"
"e705051",1455,"ENSG00000183283.15","ENSG00000183283","protein_coding","DAZAP2",9802,"InGen",15.0434107409153,1,"ENST00000552459.2",TRUE,-0.0487022836148695,4.57120922815176,-3.58834004818537,0.000378477547025571,0.0939815067356754,-0.596648832296037,"DLPFC","exon"
"e705279",246,"ENSG00000050438.16","ENSG00000050438","protein_coding","SLC4A8",9498,"InGen",13.6747071976196,7,"c(""ENST00000535225.6""; ""ENST00000358657.7""; ""ENST00000604314.5""; ""ENST00000453097.6""; ""ENST00000319957.10""; ""ENST00000514353.7""; ""ENST00000551071.5"")",TRUE,-0.0729208794290452,1.84935111241479,-3.57212894171268,0.000401844463424152,0.0955423758022425,-0.385135765643381,"DLPFC","exon"
"e705372",201,"ENSG00000050438.16","ENSG00000050438","protein_coding","SLC4A8",9498,"InGen",1.39045535572645,1,"ENST00000548811.5",TRUE,-0.190551303818017,-1.79030166105144,-3.68330928411945,0.000265271893160542,0.0816317730361339,0.215367423799845,"DLPFC","exon"
"e705448",294,"ENSG00000050438.16","ENSG00000050438","protein_coding","SLC4A8",9498,"InGen",11.6274738518461,1,"ENST00000546663.1",TRUE,-0.0730533603265239,1.87409154621903,-3.58208750094905,0.00038733476475192,0.0945709277669762,-0.354115935440661,"DLPFC","exon"
"e705890",150,"ENSG00000123358.19","ENSG00000123358","protein_coding","NR4A1",3164,"InGen",3.09933461353231,2,"c(""ENST00000547206.5""; ""ENST00000243050.5"")",TRUE,-0.386394853860498,-1.5450111138697,-3.6055293881851,0.000355097211866341,0.0921030199958071,0.00392352557340736,"DLPFC","exon"
"e705911",146,"ENSG00000123358.19","ENSG00000123358","protein_coding","NR4A1",3164,"InGen",3.14618551657301,1,"ENST00000394824.2",TRUE,-0.38331175702909,-1.56240351251986,-3.57886345530132,0.000391977524527836,0.0948454073275307,-0.0805175594764922,"DLPFC","exon"
"e711798",7004,"ENSG00000135482.6","ENSG00000135482","protein_coding","ZC3H10",84872,"InGen",0.509559924557542,1,"ENST00000257940.6",TRUE,-0.0753856098900618,1.83194352988442,-3.7434162267155,0.000211010085420307,0.0758335586193459,0.207984614863406,"DLPFC","exon"
"e715064",24,"ENSG00000179912.20","ENSG00000179912","protein_coding","R3HDM2",22864,"InGen",9.33861017673565,1,"ENST00000634871.1",TRUE,-0.212454643529261,-2.0257253085079,-4.1450346630292,4.23327550655364e-05,0.0453295071669935,1.6616592961553,"DLPFC","exon"
"e715956",401,"ENSG00000166908.17","ENSG00000166908","protein_coding","PIP4K2C",79837,"InGen",7.57426840160105,1,"ENST00000422156.7",TRUE,-0.075812175211152,1.94037316677116,-3.6137551402359,0.000344395105019257,0.0907982915385859,-0.255027618247915,"DLPFC","exon"
"e715967",1493,"ENSG00000166908.17","ENSG00000166908","protein_coding","PIP4K2C",79837,"InGen",5.83958811221814,1,"ENST00000540759.6",TRUE,-0.0712482354835356,3.43215253804941,-4.23788360365293,2.86523530911023e-05,0.0390482341784489,1.91914022640775,"DLPFC","exon"
"e716005",1723,"ENSG00000166908.17","ENSG00000166908","protein_coding","PIP4K2C",79837,"InGen",6.40889279727071,1,"ENST00000354947.9",TRUE,-0.0703686947772566,3.78258919130723,-4.25021565326969,2.71903459839352e-05,0.0381032826196006,1.93837864525051,"DLPFC","exon"
"e716626",136,"ENSG00000135446.16","ENSG00000135446","protein_coding","CDK4",1019,"InGen",4.9656024062943,6,"c(""ENST00000312990.10""; ""ENST00000257904.10""; ""ENST00000552713.5""; ""ENST00000549606.5""; ""ENST00000553237.5""; ""ENST00000546489.5"")",TRUE,-0.113347427458757,-0.614152650678257,-3.59391569045335,0.000370739899944214,0.0937088220137515,-0.0269653947798441,"DLPFC","exon"
"e717732",521,"ENSG00000177990.11","ENSG00000177990","protein_coding","DPY19L2",283417,"InGen",1.68746929811884,1,"ENST00000324472.8",TRUE,0.163103616050814,-0.0928199284083074,3.81662638131721,0.000159028492775339,0.0688220495120805,0.683446894963309,"DLPFC","exon"
"e717750",175,"ENSG00000177990.11","ENSG00000177990","protein_coding","DPY19L2",283417,"InGen",3.84695005346896,2,"c(""ENST00000324472.8""; ""ENST00000413230.6"")",TRUE,0.146822050284458,-0.615421961594341,3.5816361685926,0.000387981581350865,0.0945709277669762,-0.0702862585619766,"DLPFC","exon"
"e717773",486,"ENSG00000177990.11","ENSG00000177990","protein_coding","DPY19L2",283417,"InGen",1.79507726824032,1,"ENST00000306389.7",TRUE,0.163431861797259,-0.104357203560371,3.81046269231139,0.000162888731520179,0.0691364487808483,0.662818716979348,"DLPFC","exon"
"e717803",413,"ENSG00000177990.11","ENSG00000177990","protein_coding","DPY19L2",283417,"InGen",1.86063614897127,1,"ENST00000542209.1",TRUE,0.159517035361504,-0.288022741416457,3.58551504671381,0.000382455576184393,0.0940330934717514,-0.0845902244096219,"DLPFC","exon"
"e721317",69,"ENSG00000258064.1","ENSG00000258064","protein_coding","",NA,"InGen",7.12600304907729,1,"ENST00000548802.1",TRUE,-0.117147274982409,-1.00223457343599,-3.54831391832218,0.000438637013761814,0.0986704383600122,-0.157598954449085,"DLPFC","exon"
"e722871",1362,"ENSG00000067715.13","ENSG00000067715","protein_coding","SYT1",6857,"InGen",99.9562832466906,1,"ENST00000393240.7",TRUE,-0.0646285626361208,7.43752909159483,-3.56454656583511,0.000413232289653785,0.0967150436120426,-0.971186563156712,"DLPFC","exon"
"e722882",3089,"ENSG00000067715.13","ENSG00000067715","protein_coding","SYT1",6857,"InGen",103.286386889877,1,"ENST00000261205.8",TRUE,-0.064704023460627,8.67190652143659,-3.56156684878343,0.000417789758639326,0.0969504481278291,-1.11500973320648,"DLPFC","exon"
"e722892",3091,"ENSG00000067715.13","ENSG00000067715","protein_coding","SYT1",6857,"InGen",103.219561177284,1,"ENST00000457153.6",TRUE,-0.064704023460627,8.67190652143659,-3.56156684878343,0.000417789758639326,0.0969504481278291,-1.11500973320648,"DLPFC","exon"
"e722928",1377,"ENSG00000067715.13","ENSG00000067715","protein_coding","SYT1",6857,"InGen",99.0198421004464,1,"ENST00000552744.5",TRUE,-0.064706626842384,7.43927637343025,-3.56781675146727,0.000408284233992073,0.0963801109340943,-0.96013707936868,"DLPFC","exon"
"e723254",40,"ENSG00000165899.10","ENSG00000165899","protein_coding","OTOGL",283310,"InGen",4.45979612630293,2,"c(""ENST00000547103.5""; ""ENST00000458043.6"")",TRUE,0.193621683642776,-1.69608437619766,3.61421086841195,0.000343811128840807,0.0907787276358679,0.0218205178119941,"DLPFC","exon"
"e723698",165,"ENSG00000139220.16","ENSG00000139220","protein_coding","PPFIA2",8499,"InGen",30.6632673094351,12,"c(""ENST00000333447.11""; ""ENST00000549396.5""; ""ENST00000550584.6""; ""ENST00000549325.5""; ""ENST00000545296.6""; ""ENST00000550359.6""; ""ENST00000407050.8""; ""ENST00000548586.5""; ""ENST00000443686.7""; ""ENST00000552948.5""; ""ENST00000548453.5""; ""ENST00000552020.1"")",TRUE,0.0809794567000234,2.4175740927239,4.3615618818057,1.68502030942137e-05,0.0337237362891336,2.50606021204144,"DLPFC","exon"
"e723731",75,"ENSG00000139220.16","ENSG00000139220","protein_coding","PPFIA2",8499,"InGen",32.6514723958424,10,"c(""ENST00000549396.5""; ""ENST00000550584.6""; ""ENST00000549325.5""; ""ENST00000545296.6""; ""ENST00000550359.6""; ""ENST00000407050.8""; ""ENST00000548586.5""; ""ENST00000552948.5""; ""ENST00000548790.1""; ""ENST00000548453.5"")",TRUE,0.0732902460625189,1.32382579284584,3.7951919957392,0.000172837449726348,0.070586428022169,0.449850197311439,"DLPFC","exon"
"e724071",167,"ENSG00000139220.16","ENSG00000139220","protein_coding","PPFIA2",8499,"InGen",15.7014419951939,1,"ENST00000552020.1",TRUE,0.0707816287355435,1.42362016559059,3.72755863078407,0.000224208329042295,0.0773227636138265,0.198799452451299,"DLPFC","exon"
"e724076",90,"ENSG00000139220.16","ENSG00000139220","protein_coding","PPFIA2",8499,"InGen",40.3415524715728,1,"ENST00000551442.5",TRUE,0.0942300691693804,1.93559860767037,4.77496528160445,2.6122591066055e-06,0.0171790182402169,4.30270151072204,"DLPFC","exon"
"e725795",135,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",4.47959039041196,3,"c(""ENST00000258526.8""; ""ENST00000546733.1""; ""ENST00000551850.1"")",TRUE,0.157272153439934,-0.597949833289538,4.56341002378036,6.89853791027688e-06,0.0225102256789489,3.52924511246466,"DLPFC","exon"
"e725796",101,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",7.88539781868217,2,"c(""ENST00000258526.8""; ""ENST00000551850.1"")",TRUE,0.137027560652951,-0.20631566106982,4.89934833507714,1.45162935592483e-06,0.0122487558481008,4.96474354618695,"DLPFC","exon"
"e725802",140,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",9.50112910718006,1,"ENST00000258526.8",TRUE,0.0991767408847951,0.503754643167852,3.75133758595441,0.000204694920489547,0.0750263638193215,0.390428104555338,"DLPFC","exon"
"e725803",180,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",6.09709118196493,1,"ENST00000258526.8",TRUE,0.101160213552686,0.276460754422984,3.87186983160363,0.000128086680924275,0.0633147398031785,0.843229531801718,"DLPFC","exon"
"e725805",204,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",5.01018064696399,1,"ENST00000258526.8",TRUE,0.0978794456784644,0.149683252301685,3.67699804909235,0.000271675618624426,0.0825608673263837,0.175721809897791,"DLPFC","exon"
"e725814",178,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",5.93376167290346,4,"c(""ENST00000258526.8""; ""ENST00000549217.5""; ""ENST00000547057.5""; ""ENST00000545312.1"")",TRUE,0.124165355662654,0.181681802441514,4.70925566011366,3.54542359604369e-06,0.018163133244467,4.14159002400027,"DLPFC","exon"
"e725818",108,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",5.84854580765693,4,"c(""ENST00000258526.8""; ""ENST00000549217.5""; ""ENST00000547057.5""; ""ENST00000545312.1"")",TRUE,0.142395653953493,-0.502543938420937,4.52791105123321,8.09099651642981e-06,0.0241259524171074,3.38906216272347,"DLPFC","exon"
"e725819",164,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",5.28255545187335,3,"c(""ENST00000258526.8""; ""ENST00000547057.5""; ""ENST00000545312.1"")",TRUE,0.161132770238516,-0.072086844888708,5.60916384673164,4.03788133112331e-08,0.00196643959774198,8.27852417797395,"DLPFC","exon"
"e725827",393,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",2.14457907811204,1,"ENST00000546733.1",TRUE,0.132908691396727,-0.128227811993886,4.77251273070215,2.64237275085728e-06,0.0171790182402169,4.41679299097869,"DLPFC","exon"
"e725890",515,"ENSG00000136040.8","ENSG00000136040","protein_coding","PLXNC1",10154,"InGen",2.08256742742826,1,"ENST00000549187.1",TRUE,0.123797628919777,0.204125303122233,4.70281745033374,3.65245771541567e-06,0.018163133244467,4.11336112710713,"DLPFC","exon"
"e726088",759,"ENSG00000120798.16","ENSG00000120798","protein_coding","NR2C1",7181,"InGen",3.77847442774377,1,"ENST00000552861.5",TRUE,-0.0650517681985432,1.62896007923357,-3.54340287496576,0.000446606886540252,0.099036979281479,-0.459316113341471,"DLPFC","exon"
"e727327",107,"ENSG00000188596.10","ENSG00000188596","protein_coding","CFAP54",144535,"InGen",1.44617848772094,2,"c(""ENST00000524981.8""; ""ENST00000637336.1"")",TRUE,0.319819086364811,-3.57198157471211,4.04654829088053,6.35509529679383e-05,0.0526565480462477,0.534532266259931,"DLPFC","exon"
"e728782",1329,"ENSG00000139354.10","ENSG00000139354","protein_coding","GAS2L3",283431,"InGen",0.499125479723256,1,"ENST00000266754.9",TRUE,-0.259024229784965,-1.96457447720082,-4.33934312775431,1.85533781996531e-05,0.0341870896065061,2.37338684785269,"DLPFC","exon"
"e728792",1358,"ENSG00000139354.10","ENSG00000139354","protein_coding","GAS2L3",283431,"InGen",0.505584995998879,1,"ENST00000547754.5",TRUE,-0.239983476667641,-1.91108438634797,-4.05769994855326,6.07179922937441e-05,0.0514312989928297,1.41153060237934,"DLPFC","exon"
"e728810",1344,"ENSG00000139354.10","ENSG00000139354","protein_coding","GAS2L3",283431,"InGen",0.494758840675804,1,"ENST00000537247.5",TRUE,-0.254704162275536,-1.95844948630419,-4.29763115024655,2.22053624690368e-05,0.0358797673440848,2.2266408746344,"DLPFC","exon"
"e728818",1342,"ENSG00000139354.10","ENSG00000139354","protein_coding","GAS2L3",283431,"InGen",0.495349276370366,1,"ENST00000539410.2",TRUE,-0.253381651728315,-1.9592112264435,-4.27703243582986,2.4253078542485e-05,0.0365506267497306,2.15356883566975,"DLPFC","exon"
"e728867",148,"ENSG00000151572.16","ENSG00000151572","protein_coding","ANO4",121601,"InGen",3.73083756458103,3,"c(""ENST00000392979.7""; ""ENST00000392977.7""; ""ENST00000550015.1"")",TRUE,-0.158265928004377,-0.784328939549545,-4.11764300323757,4.74350057019438e-05,0.0474990122984609,1.79413991743695,"DLPFC","exon"
"e731479",121,"ENSG00000074590.13","ENSG00000074590","protein_coding","NUAK1",9891,"InGen",17.2191746880442,1,"ENST00000261402.6",TRUE,-0.0766327173942095,1.70649875323062,-3.8631537704325,0.000132557306722761,0.0642974435599985,0.655025238961325,"DLPFC","exon"
"e731531",730,"ENSG00000166046.10","ENSG00000166046","protein_coding","TCP11L2",255394,"InGen",4.5576369149497,1,"ENST00000299045.7",TRUE,-0.113963044031285,1.53610156159071,-3.61513088280975,0.000342635043263564,0.0907703629676647,-0.202869082231392,"DLPFC","exon"
"e731556",367,"ENSG00000166046.10","ENSG00000166046","protein_coding","TCP11L2",255394,"InGen",1.79498663917488,1,"ENST00000551228.1",TRUE,-0.174349929062577,-0.800628383772943,-3.68760721403102,0.000260992599326726,0.0811677595839127,0.289272380365707,"DLPFC","exon"
"e732428",2552,"ENSG00000183160.8","ENSG00000183160","protein_coding","TMEM119",338773,"InGen",0.608113919196386,1,"ENST00000392806.3",TRUE,-0.309233070481454,0.262501671001817,-3.80852262396278,0.000164121976447254,0.0691689540758567,0.62728804441749,"DLPFC","exon"
"e732439",2036,"ENSG00000110876.9","ENSG00000110876","protein_coding","SELPLG",6404,"InGen",1.47470656343286,1,"ENST00000550948.1",TRUE,-0.313663299958797,1.09891264642834,-4.07213746753236,5.72283248783139e-05,0.0502422507010635,1.50458690985416,"DLPFC","exon"
"e732440",413,"ENSG00000110876.9","ENSG00000110876","protein_coding","SELPLG",6404,"InGen",1.7874923754747,1,"ENST00000388962.4",TRUE,-0.311932947641257,-0.907326765186183,-3.90443289738689,0.00011261493781303,0.061486540063239,1.02770717782268,"DLPFC","exon"
"e732441",1200,"ENSG00000110876.9","ENSG00000110876","protein_coding","SELPLG",6404,"InGen",1.41112931553175,1,"ENST00000388962.4",TRUE,-0.318679043039124,0.232498759281742,-4.27541832267263,2.4420941948856e-05,0.0365506267497306,2.36751401648738,"DLPFC","exon"
